"diseaseId","diseaseName","drugId","drugName","type","mechanismOfAction","actionType","symbol","name","phase","status","source"
"MONDO_0100096","COVID-19","CHEMBL1762621","BARDOXOLONE METHYL","Small molecule","Keap1/Nrf2 inhibitor","Inhibitor","NFE2L2","nuclear factor, erythroid 2 like 2",2,"Completed","https://clinicaltrials.gov/search?id=%22NCT04494646%22"
"MONDO_0100096","COVID-19","CHEMBL1201670","SARGRAMOSTIM","Protein","Granulocyte-macrophage colony-stimulating factor receptor agonist","Agonist","CSF2RA","colony stimulating factor 2 receptor subunit alpha",2,"Completed","https://clinicaltrials.gov/search?id=%22NCT04411680%22"
"MONDO_0100096","COVID-19","CHEMBL3545347","TXA127","Protein","Proto-oncogene Mas agonist","Agonist","MAS1","MAS1 proto-oncogene, G protein-coupled receptor",2,"Recruiting","https://clinicaltrials.gov/search?id=%22NCT04401423%22,https://clinicaltrials.gov/search?id=%22NCT04605887%22"
"MONDO_0100096","COVID-19","CHEMBL1431","METFORMIN","Small molecule","Mitochondrial complex I (NADH dehydrogenase) inhibitor","Inhibitor","NDUFV2","NADH:ubiquinone oxidoreductase core subunit V2",2,"Not yet recruiting","https://clinicaltrials.gov/search?id=%22NCT04604678%22"
"MONDO_0100096","COVID-19","CHEMBL1431","METFORMIN","Small molecule","Mitochondrial complex I (NADH dehydrogenase) inhibitor","Inhibitor","MT-ND4","mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 4",2,"Recruiting","https://clinicaltrials.gov/search?id=%22NCT04510194%22"
"MONDO_0100096","COVID-19","CHEMBL6966","VERAPAMIL","Small molecule","Voltage-gated L-type calcium channel blocker","Blocker","CACNA1C","calcium voltage-gated channel subunit alpha1 C",2,"Recruiting","https://clinicaltrials.gov/search?id=%22NCT04351763%22"
"MONDO_0100096","COVID-19","CHEMBL1789941","RUXOLITINIB","Small molecule","Tyrosine-protein kinase JAK2 inhibitor","Inhibitor","JAK2","Janus kinase 2",2,"Terminated","https://clinicaltrials.gov/search?id=%22NCT04477993%22,https://clinicaltrials.gov/search?id=%22NCT04366232%22"
"MONDO_0100096","COVID-19","CHEMBL221959","TOFACITINIB","Small molecule","Janus Kinase (JAK) inhibitor","Inhibitor","JAK2","Janus kinase 2",2,"Completed","https://clinicaltrials.gov/search?id=%22NCT04750317%22"
"MONDO_0100096","COVID-19","CHEMBL107","COLCHICINE","Small molecule","Tubulin inhibitor","Inhibitor","TUBB1","tubulin beta 1 class VI",2,"Not yet recruiting","https://clinicaltrials.gov/search?id=%22NCT04367168%22"
"MONDO_0100096","COVID-19","CHEMBL1200699","DOXYCYCLINE","Small molecule","Matrix metalloproteinase 7 inhibitor","Inhibitor","MMP7","matrix metallopeptidase 7",2,"Completed","https://clinicaltrials.gov/search?id=%22NCT04349410%22,https://clinicaltrials.gov/search?id=%22NCT04407130%22"
"MONDO_0100096","COVID-19","CHEMBL197194","VIDOFLUDIMUS","Small molecule","Dihydroorotate dehydrogenase inhibitor","Inhibitor","DHODH","dihydroorotate dehydrogenase (quinone)",2,"Recruiting","https://clinicaltrials.gov/search?id=%22NCT04516915%22"
"MONDO_0100096","COVID-19","CHEMBL502835","NINTEDANIB","Small molecule","Vascular endothelial growth factor receptor inhibitor","Inhibitor","FLT4","fms related receptor tyrosine kinase 4",2,"Not yet recruiting","https://clinicaltrials.gov/search?id=%22NCT04338802%22"
"MONDO_0100096","COVID-19","CHEMBL79","LIDOCAINE","Small molecule","Sodium channel alpha subunit blocker","Blocker","SCN2A","sodium voltage-gated channel alpha subunit 2",2,"Recruiting","https://clinicaltrials.gov/search?id=%22NCT04901065%22"
"MONDO_0100096","COVID-19","CHEMBL1200689","NITRIC OXIDE","Small molecule","Soluble guanylate cyclase activator","Activator","GUCY1B1","guanylate cyclase 1 soluble subunit beta 1",2,"Terminated","https://clinicaltrials.gov/search?id=%22NCT03331445%22"
"MONDO_0100096","COVID-19","CHEMBL1535","HYDROXYCHLOROQUINE","Small molecule","Toll-like receptor 7 antagonist","Antagonist","TLR7","toll like receptor 7",2,"Completed","https://clinicaltrials.gov/search?id=%22NCT04349410%22,https://clinicaltrials.gov/search?id=%22NCT04345653%22,https://clinicaltrials.gov/search?id=%22NCT04354870%22,https://clinicaltrials.gov/search?id=%22NCT04333225%22,https://clinicaltrials.gov/search?id=%22NCT04350281%22,https://clinicaltrials.gov/search?id=%22NCT04328961%22,https://clinicaltrials.gov/search?id=%22NCT04343768%22"
"MONDO_0100096","COVID-19","CHEMBL1535","HYDROXYCHLOROQUINE","Small molecule","Toll-like receptor 9 antagonist","Antagonist","TLR9","toll like receptor 9",2,"Suspended","https://clinicaltrials.gov/search?id=%22NCT04385264%22"
"MONDO_0100096","COVID-19","CHEMBL1237022","TOCILIZUMAB","Antibody","Interleukin-6 receptor alpha subunit inhibitor","Inhibitor","IL6R","interleukin 6 receptor",2,"Terminated","https://clinicaltrials.gov/search?id=%22NCT04335071%22,https://clinicaltrials.gov/search?id=%22NCT04322773%22"
"MONDO_0100096","COVID-19","CHEMBL163","RITONAVIR","Small molecule","Cytochrome P450 3A inhibitor","Inhibitor","CYP3A5","cytochrome P450 family 3 subfamily A member 5",2,"Completed","https://clinicaltrials.gov/search?id=%22NCT04343768%22,https://clinicaltrials.gov/search?id=%22NCT04276688%22"
"MONDO_0100096","COVID-19","CHEMBL19019","NALTREXONE","Small molecule","Opioid receptors; mu/kappa/delta antagonist","Antagonist","OPRM1","opioid receptor mu 1",2,"Not yet recruiting","https://clinicaltrials.gov/search?id=%22NCT04604678%22,https://clinicaltrials.gov/search?id=%22NCT04708327%22"
"MONDO_0100096","COVID-19","CHEMBL742","KETAMINE","Small molecule","Glutamate [NMDA] receptor negative allosteric modulator","Negative allosteric modulator","GRIN2D","glutamate ionotropic receptor NMDA type subunit 2D",2,"Recruiting","https://clinicaltrials.gov/search?id=%22NCT04365985%22"
"MONDO_0100096","COVID-19","CHEMBL932","DIPYRIDAMOLE","Small molecule","3',5'-cyclic phosphodiesterase inhibitor","Inhibitor","PDE1C","phosphodiesterase 1C",2,"Recruiting","https://clinicaltrials.gov/search?id=%22NCT04424901%22"
"MONDO_0100096","COVID-19","CHEMBL941","IMATINIB","Small molecule","Platelet-derived growth factor receptor beta inhibitor","Inhibitor","PDGFRB","platelet derived growth factor receptor beta",2,"Recruiting","https://clinicaltrials.gov/search?id=%22NCT04346147%22"
"MONDO_0100096","COVID-19","CHEMBL1201149","NALTREXONE HYDROCHLORIDE","Small molecule","Opioid receptors; mu/kappa/delta antagonist","Antagonist","OPRD1","opioid receptor delta 1",2,"Not yet recruiting","https://clinicaltrials.gov/search?id=%22NCT04708327%22"
"MONDO_0100096","COVID-19","CHEMBL107","COLCHICINE","Small molecule","Tubulin inhibitor","Inhibitor","TUBB1","tubulin beta 1 class VI",2,"Enrolling by invitation","https://clinicaltrials.gov/search?id=%22NCT04756128%22"
"MONDO_0100096","COVID-19","CHEMBL1201581","INFLIXIMAB","Antibody","TNF-alpha inhibitor","Inhibitor","TNF","tumor necrosis factor",2,"Completed","https://clinicaltrials.gov/search?id=%22NCT04425538%22"
"MONDO_0100096","COVID-19","CHEMBL2106041","AVIPTADIL","Protein","Adrenergic receptor alpha antagonist","Antagonist","ADRA1B","adrenoceptor alpha 1B",2,"Recruiting","https://clinicaltrials.gov/search?id=%22NCT04360096%22,https://clinicaltrials.gov/search?id=%22NCT04488081%22,https://clinicaltrials.gov/search?id=%22NCT04844580%22"
"MONDO_0100096","COVID-19","CHEMBL112","ACETAMINOPHEN","Small molecule","Cyclooxygenase inhibitor","Inhibitor","PTGS1","prostaglandin-endoperoxide synthase 1",2,"Recruiting","https://clinicaltrials.gov/search?id=%22NCT04920838%22,https://clinicaltrials.gov/search?id=%22NCT04532931%22"
"MONDO_0100096","COVID-19","CHEMBL1421","DASATINIB","Small molecule","Stem cell growth factor receptor inhibitor","Inhibitor","KIT","KIT proto-oncogene, receptor tyrosine kinase",2,"Not yet recruiting","https://clinicaltrials.gov/search?id=%22NCT04830735%22"
"MONDO_0100096","COVID-19","CHEMBL2106041","AVIPTADIL","Protein","Adrenergic receptor alpha antagonist","Antagonist","ADRA2B","adrenoceptor alpha 2B",2,"Recruiting","https://clinicaltrials.gov/search?id=%22NCT04488081%22,https://clinicaltrials.gov/search?id=%22NCT04844580%22,https://clinicaltrials.gov/search?id=%22NCT04360096%22"
"MONDO_0100096","COVID-19","CHEMBL502835","NINTEDANIB","Small molecule","Platelet-derived growth factor receptor inhibitor","Inhibitor","PDGFRA","platelet derived growth factor receptor alpha",2,"Not yet recruiting","https://clinicaltrials.gov/search?id=%22NCT04338802%22"
"MONDO_0100096","COVID-19","CHEMBL932","DIPYRIDAMOLE","Small molecule","3',5'-cyclic phosphodiesterase inhibitor","Inhibitor","PDE3B","phosphodiesterase 3B",2,"Recruiting","https://clinicaltrials.gov/search?id=%22NCT04424901%22"
"MONDO_0100096","COVID-19","CHEMBL198362","RIVAROXABAN","Small molecule","Coagulation factor X inhibitor","Inhibitor","F10","coagulation factor X",2,"Terminated","https://clinicaltrials.gov/search?id=%22NCT04504032%22"
"MONDO_0100096","COVID-19","CHEMBL2108738","NIVOLUMAB","Antibody","Programmed cell death protein 1 inhibitor","Inhibitor","PDCD1","programmed cell death 1",2,"Not yet recruiting","https://clinicaltrials.gov/search?id=%22NCT04343144%22,https://clinicaltrials.gov/search?id=%22NCT04356508%22"
"MONDO_0100096","COVID-19","CHEMBL3989873","PICLIDENOSON","Small molecule","Adenosine A3 receptor agonist","Agonist","ADORA3","adenosine A3 receptor",2,"Recruiting","https://clinicaltrials.gov/search?id=%22NCT04333472%22"
"MONDO_0100096","COVID-19","CHEMBL1431","METFORMIN","Small molecule","Mitochondrial complex I (NADH dehydrogenase) inhibitor","Inhibitor","NDUFA6","NADH:ubiquinone oxidoreductase subunit A6",2,"Not yet recruiting","https://clinicaltrials.gov/search?id=%22NCT04604678%22"
"MONDO_0100096","COVID-19","CHEMBL1431","METFORMIN","Small molecule","Mitochondrial complex I (NADH dehydrogenase) inhibitor","Inhibitor","NDUFA10","NADH:ubiquinone oxidoreductase subunit A10",2,"Recruiting","https://clinicaltrials.gov/search?id=%22NCT04510194%22"
"MONDO_0100096","COVID-19","CHEMBL1431","METFORMIN","Small molecule","Mitochondrial complex I (NADH dehydrogenase) inhibitor","Inhibitor","NDUFV3","NADH:ubiquinone oxidoreductase subunit V3",2,"Recruiting","https://clinicaltrials.gov/search?id=%22NCT04510194%22"
"MONDO_0100096","COVID-19","CHEMBL45","MELATONIN","Small molecule","Melatonin receptor agonist","Agonist","MTNR1A","melatonin receptor 1A",2,"Completed","https://clinicaltrials.gov/search?id=%22NCT04568863%22"
"MONDO_0100096","COVID-19","CHEMBL1201202","FONDAPARINUX","Oligosaccharide","Antithrombin-III activator","Activator","SERPINC1","serpin family C member 1",2,"Completed","https://clinicaltrials.gov/search?id=%22NCT04368377%22"
"MONDO_0100096","COVID-19","CHEMBL1535","HYDROXYCHLOROQUINE","Small molecule","Toll-like receptor 7 antagonist","Antagonist","TLR7","toll like receptor 7",2,"Recruiting","https://clinicaltrials.gov/search?id=%22NCT04332094%22,https://clinicaltrials.gov/search?id=%22NCT04334512%22,https://clinicaltrials.gov/search?id=%22NCT04387760%22,https://clinicaltrials.gov/search?id=%22NCT04342169%22,https://clinicaltrials.gov/search?id=%22NCT04573153%22,https://clinicaltrials.gov/search?id=%22NCT04366089%22,https://clinicaltrials.gov/search?id=%22NCT04321616%22,https://clinicaltrials.gov/search?id=%22NCT04335084%22,https://clinicaltrials.gov/search?id=%22NCT04318444%22,https://clinicaltrials.gov/search?id=%22NCT04345861%22,https://clinicaltrials.gov/search?id=%22NCT04341870%22,https://clinicaltrials.gov/search?id=%22NCT04351724%22,https://clinicaltrials.gov/search?id=%22NCT04353336%22,https://clinicaltrials.gov/search?id=%22NCT04964583%22,https://clinicaltrials.gov/search?id=%22NCT04395768%22"
"MONDO_0100096","COVID-19","CHEMBL1201583","BEVACIZUMAB","Antibody","Vascular endothelial growth factor A inhibitor","Inhibitor","VEGFA","vascular endothelial growth factor A",2,"Recruiting","https://clinicaltrials.gov/search?id=%22NCT04954014%22"
"MONDO_0100096","COVID-19","CHEMBL1431","METFORMIN","Small molecule","Mitochondrial complex I (NADH dehydrogenase) inhibitor","Inhibitor","NDUFB4","NADH:ubiquinone oxidoreductase subunit B4",2,"Not yet recruiting","https://clinicaltrials.gov/search?id=%22NCT04604678%22"
"MONDO_0100096","COVID-19","CHEMBL190461","CANNABIDIOL","Small molecule","Cannabinoid CB1 receptor negative allosteric modulator","Negative allosteric modulator","CNR1","cannabinoid receptor 1",2,"Active, not recruiting","https://clinicaltrials.gov/search?id=%22NCT04467918%22"
"MONDO_0100096","COVID-19","CHEMBL932","DIPYRIDAMOLE","Small molecule","3',5'-cyclic phosphodiesterase inhibitor","Inhibitor","PDE4C","phosphodiesterase 4C",2,"Completed","https://clinicaltrials.gov/search?id=%22NCT04391179%22"
"MONDO_0100096","COVID-19","CHEMBL1431","METFORMIN","Small molecule","Mitochondrial complex I (NADH dehydrogenase) inhibitor","Inhibitor","NDUFB7","NADH:ubiquinone oxidoreductase subunit B7",2,"Recruiting","https://clinicaltrials.gov/search?id=%22NCT04510194%22"
"MONDO_0100096","COVID-19","CHEMBL1433","DOXYCYCLINE","Small molecule","Matrix metalloproteinase 13 inhibitor","Inhibitor","MMP13","matrix metallopeptidase 13",2,"Not yet recruiting","https://clinicaltrials.gov/search?id=%22NCT04551755%22"
"MONDO_0100096","COVID-19","CHEMBL2108723","PEGINTERFERON LAMBDA-1A","Protein","Interferon lambda receptor agonist","Agonist","IFNLR1","interferon lambda receptor 1",2,"Recruiting","https://clinicaltrials.gov/search?id=%22NCT04354259%22,https://clinicaltrials.gov/search?id=%22NCT04344600%22,https://clinicaltrials.gov/search?id=%22NCT04534673%22"
"MONDO_0100096","COVID-19","CHEMBL1431","METFORMIN","Small molecule","Mitochondrial complex I (NADH dehydrogenase) inhibitor","Inhibitor","NDUFA4L2","NDUFA4 mitochondrial complex associated like 2",2,"Not yet recruiting","https://clinicaltrials.gov/search?id=%22NCT04604678%22"
"MONDO_0100096","COVID-19","CHEMBL1421","DASATINIB","Small molecule","Platelet-derived growth factor receptor beta inhibitor","Inhibitor","PDGFRB","platelet derived growth factor receptor beta",2,"Not yet recruiting","https://clinicaltrials.gov/search?id=%22NCT04830735%22"
"MONDO_0100096","COVID-19","CHEMBL1421","DASATINIB","Small molecule","SRC inhibitor","Inhibitor","LCK","LCK proto-oncogene, Src family tyrosine kinase",2,"Not yet recruiting","https://clinicaltrials.gov/search?id=%22NCT04830735%22"
"MONDO_0100096","COVID-19","CHEMBL1431","METFORMIN","Small molecule","Mitochondrial complex I (NADH dehydrogenase) inhibitor","Inhibitor","NDUFC2","NADH:ubiquinone oxidoreductase subunit C2",2,"Recruiting","https://clinicaltrials.gov/search?id=%22NCT04510194%22"
"MONDO_0100096","COVID-19","CHEMBL384467","DEXAMETHASONE","Small molecule","Glucocorticoid receptor agonist","Agonist","NR3C1","nuclear receptor subfamily 3 group C member 1",2,"Withdrawn","https://clinicaltrials.gov/search?id=%22NCT04360876%22"
"MONDO_0100096","COVID-19","CHEMBL650","METHYLPREDNISOLONE","Small molecule","Glucocorticoid receptor agonist","Agonist","NR3C1","nuclear receptor subfamily 3 group C member 1",2,"Recruiting","https://clinicaltrials.gov/search?id=%22NCT04323592%22,https://clinicaltrials.gov/search?id=%22NCT04329650%22,https://clinicaltrials.gov/search?id=%22NCT04355247%22"
"MONDO_0100096","COVID-19","CHEMBL1433","DOXYCYCLINE","Small molecule","Matrix metalloproteinase 7 inhibitor","Inhibitor","MMP7","matrix metallopeptidase 7",2,"Not yet recruiting","https://clinicaltrials.gov/search?id=%22NCT04551755%22"
"MONDO_0100096","COVID-19","CHEMBL4297734","CRIZANLIZUMAB","Antibody","P-selectin blocker","Blocker","SELP","selectin P",2,"Completed","https://clinicaltrials.gov/search?id=%22NCT04435184%22"
"MONDO_0100096","COVID-19","CHEMBL502835","NINTEDANIB","Small molecule","Fibroblast growth factor receptor inhibitor","Inhibitor","FGFR2","fibroblast growth factor receptor 2",2,"Not yet recruiting","https://clinicaltrials.gov/search?id=%22NCT04338802%22"
"MONDO_0100096","COVID-19","CHEMBL197194","VIDOFLUDIMUS","Small molecule","Dihydroorotate dehydrogenase inhibitor","Inhibitor","DHODH","dihydroorotate dehydrogenase (quinone)",2,"Completed","https://clinicaltrials.gov/search?id=%22NCT04379271%22"
"MONDO_0100096","COVID-19","CHEMBL2105759","BARICITINIB","Small molecule","Tyrosine-protein kinase JAK2 inhibitor","Inhibitor","JAK2","Janus kinase 2",2,"Withdrawn","https://clinicaltrials.gov/search?id=%22NCT04340232%22"
"MONDO_0100096","COVID-19","CHEMBL2109617","HUMAX-IL8","Antibody","Interleukin-8 inhibitor","Inhibitor","CXCL8","C-X-C motif chemokine ligand 8",2,"Recruiting","https://clinicaltrials.gov/search?id=%22NCT04347226%22"
"MONDO_0100096","COVID-19","CHEMBL1237022","TOCILIZUMAB","Antibody","Interleukin-6 receptor alpha subunit inhibitor","Inhibitor","IL6R","interleukin 6 receptor",2,"Recruiting","https://clinicaltrials.gov/search?id=%22NCT04479358%22,https://clinicaltrials.gov/search?id=%22NCT04346355%22,https://clinicaltrials.gov/search?id=%22NCT04332094%22,https://clinicaltrials.gov/search?id=%22NCT04335305%22,https://clinicaltrials.gov/search?id=%22NCT04412291%22"
"MONDO_0100096","COVID-19","CHEMBL3707247","OZANIMOD","Small molecule","Sphingosine 1-phosphate receptor Edg-1 modulator","Modulator","S1PR1","sphingosine-1-phosphate receptor 1",2,"Recruiting","https://clinicaltrials.gov/search?id=%22NCT04405102%22"
"MONDO_0100096","COVID-19","CHEMBL932","DIPYRIDAMOLE","Small molecule","3',5'-cyclic phosphodiesterase inhibitor","Inhibitor","PDE6C","phosphodiesterase 6C",2,"Recruiting","https://clinicaltrials.gov/search?id=%22NCT04424901%22"
"MONDO_0100096","COVID-19","CHEMBL107","COLCHICINE","Small molecule","Tubulin inhibitor","Inhibitor","TUBB8","tubulin beta 8 class VIII",2,"Terminated","https://clinicaltrials.gov/search?id=%22NCT04326790%22"
"MONDO_0100096","COVID-19","CHEMBL19019","NALTREXONE","Small molecule","Opioid receptors; mu/kappa/delta antagonist","Antagonist","OPRK1","opioid receptor kappa 1",2,"Not yet recruiting","https://clinicaltrials.gov/search?id=%22NCT04708327%22,https://clinicaltrials.gov/search?id=%22NCT04604678%22"
"MONDO_0100096","COVID-19","CHEMBL3039502","DUVELISIB","Small molecule","PI3-kinase p110-gamma subunit inhibitor","Inhibitor","PIK3CG","phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit gamma",2,"Recruiting","https://clinicaltrials.gov/search?id=%22NCT04487886%22,https://clinicaltrials.gov/search?id=%22NCT04372602%22"
"MONDO_0100096","COVID-19","CHEMBL932","DIPYRIDAMOLE","Small molecule","3',5'-cyclic phosphodiesterase inhibitor","Inhibitor","PDE7B","phosphodiesterase 7B",2,"Completed","https://clinicaltrials.gov/search?id=%22NCT04391179%22"
"MONDO_0100096","COVID-19","CHEMBL495","ALPROSTADIL","Small molecule","Prostanoid EP2 receptor agonist","Agonist","PTGER2","prostaglandin E receptor 2",2,"Not yet recruiting","https://clinicaltrials.gov/search?id=%22NCT04536363%22"
